NDB_No,Seq,Amount,Msre_Desc,Gm_Wgt,Num_Data_Pts,Std_Dev
"23316","2",1.0000000000000000e+00,"roast",3.5000000000000000e+02,,
"23317","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23317","2",1.0000000000000000e+00,"roast",3.3700000000000000e+02,,
"23318","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23318","2",1.0000000000000000e+00,"roast",7.6300000000000000e+02,,
"23319","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23319","2",1.0000000000000000e+00,"roast",3.4800000000000000e+02,,
"23320","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23320","2",1.0000000000000000e+00,"roast",3.5900000000000000e+02,64,5.6700000000000003e+01
"23321","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23321","2",1.0000000000000000e+00,"roast",3.4200000000000000e+02,52,8.4400000000000006e+01
"23322","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23322","2",1.0000000000000000e+00,"roast",3.7700000000000000e+02,59,7.7700000000000003e+01
"23323","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23323","2",1.0000000000000000e+00,"steak",1.7300000000000000e+02,,
"23324","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23324","2",1.0000000000000000e+00,"steak",3.4400000000000000e+02,36,5.5182000000000002e+01
"23325","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23325","2",1.0000000000000000e+00,"steak",3.4400000000000000e+02,24,5.8261000000000003e+01
"23326","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23326","2",1.0000000000000000e+00,"steak",3.4400000000000000e+02,12,5.0844999999999999e+01
"23327","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23327","2",1.0000000000000000e+00,"roast",7.5800000000000000e+02,36,2.1596700000000001e+02
"23328","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23328","2",1.0000000000000000e+00,"roast",7.7000000000000000e+02,24,2.0436199999999999e+02
"23329","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23329","2",1.0000000000000000e+00,"roast",7.4000000000000000e+02,12,2.4704200000000000e+02
"23330","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23330","2",1.0000000000000000e+00,"roast",6.7500000000000000e+02,36,1.0480900000000000e+02
"23331","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23331","2",1.0000000000000000e+00,"roast",6.5800000000000000e+02,24,9.6176000000000002e+01
"23332","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23332","2",1.0000000000000000e+00,"roast",6.9900000000000000e+02,12,1.2171400000000000e+02
"23333","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23333","2",1.0000000000000000e+00,"steak",1.4000000000000000e+02,36,3.1344000000000001e+01
"23334","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23334","2",1.0000000000000000e+00,"steak",1.3300000000000000e+02,24,3.2624000000000002e+01
"23335","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23335","2",1.0000000000000000e+00,"steak",1.5100000000000000e+02,12,2.5741000000000000e+01
"23336","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23336","2",1.0000000000000000e+00,"roast",6.4400000000000000e+02,36,1.0779400000000000e+02
"23337","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23337","2",1.0000000000000000e+00,"roast",6.2500000000000000e+02,24,1.1467500000000000e+02
"23338","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23338","2",1.0000000000000000e+00,"roast",6.7300000000000000e+02,12,9.1819999999999993e+01
"23339","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23339","2",1.0000000000000000e+00,"steak",2.6700000000000000e+02,36,3.4877000000000002e+01
"23340","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23340","2",1.0000000000000000e+00,"steak",2.6600000000000000e+02,24,3.6380000000000003e+01
"23341","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23341","2",1.0000000000000000e+00,"steak",2.6800000000000000e+02,12,3.3213999999999999e+01
"23342","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23342","2",1.0000000000000000e+00,"steak",1.7000000000000000e+02,36,2.2908000000000001e+01
"23343","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23343","2",1.0000000000000000e+00,"steak",1.6800000000000000e+02,24,2.1449999999999999e+01
"23344","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23344","2",1.0000000000000000e+00,"steak",1.7200000000000000e+02,12,2.6603000000000002e+01
"23345","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23345","2",1.0000000000000000e+00,"roast",4.8100000000000000e+02,36,9.0694999999999993e+01
"23346","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23346","2",1.0000000000000000e+00,"roast",4.7800000000000000e+02,24,1.0069199999999999e+02
"23347","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23347","2",1.0000000000000000e+00,"roast",4.8700000000000000e+02,12,7.0519000000000005e+01
"23348","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23349","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23350","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23351","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23352","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23353","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23354","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23354","2",1.0000000000000000e+00,"steak",3.4400000000000000e+02,36,5.5182000000000002e+01
"23355","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23355","2",1.0000000000000000e+00,"steak",3.4400000000000000e+02,24,5.8261000000000003e+01
"23356","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23356","2",1.0000000000000000e+00,"steak",3.4400000000000000e+02,12,5.0844999999999999e+01
"23357","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23357","2",1.0000000000000000e+00,"roast",7.5800000000000000e+02,36,2.1596700000000001e+02
"23358","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23358","2",1.0000000000000000e+00,"roast",7.7000000000000000e+02,24,2.0436199999999999e+02
"23359","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23359","2",1.0000000000000000e+00,"roast",7.4000000000000000e+02,12,2.4704200000000000e+02
"23360","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23360","2",1.0000000000000000e+00,"roast",6.7500000000000000e+02,36,1.0480900000000000e+02
"23361","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23361","2",1.0000000000000000e+00,"roast",6.5800000000000000e+02,24,9.6176000000000002e+01
"23362","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23362","2",1.0000000000000000e+00,"roast",6.9900000000000000e+02,12,1.2171400000000000e+02
"23363","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23363","2",1.0000000000000000e+00,"steak",1.4000000000000000e+02,36,3.1344000000000001e+01
"23364","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23364","2",1.0000000000000000e+00,"steak",1.3300000000000000e+02,24,3.2624000000000002e+01
"23365","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23365","2",1.0000000000000000e+00,"steak",1.5100000000000000e+02,12,2.5741000000000000e+01
"23366","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23366","2",1.0000000000000000e+00,"roast",6.4400000000000000e+02,36,1.0779400000000000e+02
"23367","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23367","2",1.0000000000000000e+00,"roast",6.2500000000000000e+02,24,1.1467500000000000e+02
"23368","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23368","2",1.0000000000000000e+00,"roast",6.7300000000000000e+02,12,9.1819999999999993e+01
"23369","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23369","2",1.0000000000000000e+00,"steak",2.6700000000000000e+02,36,3.4877000000000002e+01
"23370","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23370","2",1.0000000000000000e+00,"steak",2.6600000000000000e+02,24,3.6380000000000003e+01
"23370","3",1.0000000000000000e+00,"oz",2.8000000000000000e+01,,
"23371","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23371","2",1.0000000000000000e+00,"steak",2.6800000000000000e+02,12,3.3213999999999999e+01
"23372","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23372","2",1.0000000000000000e+00,"steak",1.7000000000000000e+02,36,2.2908000000000001e+01
"23373","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23373","2",1.0000000000000000e+00,"steak",1.6800000000000000e+02,24,2.1449999999999999e+01
"23374","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23374","2",1.0000000000000000e+00,"steak",1.7200000000000000e+02,12,2.6603000000000002e+01
"23375","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23375","2",1.0000000000000000e+00,"roast",4.8100000000000000e+02,36,9.0694999999999993e+01
"23376","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23376","2",1.0000000000000000e+00,"roast",4.7800000000000000e+02,24,1.0069199999999999e+02
"23377","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23377","2",1.0000000000000000e+00,"roast",4.8700000000000000e+02,12,7.0519000000000005e+01
"23378","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23379","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23380","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23381","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23382","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23383","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23384","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23384","2",1.0000000000000000e+00,"steak",3.0400000000000000e+02,12,4.0131999999999998e+01
"23385","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23385","2",1.0000000000000000e+00,"steak",3.0100000000000000e+02,24,3.9947000000000003e+01
"23386","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23386","2",1.0000000000000000e+00,"steak",3.0200000000000000e+02,36,3.9442000000000000e+01
"23387","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23387","2",1.0000000000000000e+00,"steak",3.0400000000000000e+02,12,4.0131999999999998e+01
"23388","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23388","2",1.0000000000000000e+00,"steak",3.0200000000000000e+02,36,3.9442000000000000e+01
"23389","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23389","2",1.0000000000000000e+00,"steak",2.3600000000000000e+02,24,3.4585000000000001e+01
"23390","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23390","2",1.0000000000000000e+00,"steak",2.3400000000000000e+02,12,3.4085000000000001e+01
"23391","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23391","2",1.0000000000000000e+00,"steak",2.3500000000000000e+02,36,3.3960999999999999e+01
"23392","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23392","2",1.0000000000000000e+00,"steak",2.3600000000000000e+02,24,3.4585000000000001e+01
"23393","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23393","2",1.0000000000000000e+00,"steak",2.3400000000000000e+02,12,3.4085000000000001e+01
"23394","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23394","2",1.0000000000000000e+00,"steak",2.3500000000000000e+02,36,3.3960999999999999e+01
"23395","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23395","2",1.0000000000000000e+00,"steak",3.0100000000000000e+02,24,3.9947000000000003e+01
"23397","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23398","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,1,
"23399","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23401","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,1,
"23402","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23403","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,1,
"23405","1",1.0000000000000000e+00,"serving",8.5000000000000000e+01,1,
"23406","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23407","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,1,
"23408","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23409","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23410","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23411","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23412","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23413","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23414","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23415","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23416","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23417","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23418","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23419","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23420","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23421","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23422","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23423","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23424","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23425","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23426","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23427","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23428","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23429","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23430","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23431","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23432","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23433","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23434","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23435","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23436","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23437","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,1,
"23438","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,1,
"23439","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23440","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23441","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23442","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23443","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23444","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23445","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23446","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23447","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23448","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23449","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23450","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23451","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23452","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23453","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23454","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23455","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23456","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23457","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23458","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23459","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23460","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23461","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23462","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23463","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23464","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23465","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23466","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23467","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23468","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23469","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23470","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23471","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23472","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23473","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23474","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23475","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23476","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23477","1",4.0000000000000000e+00,"oz",1.1300000000000000e+02,,
"23478","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23478","2",1.0000000000000000e+00,"patty",7.0000000000000000e+01,42,2.9460000000000002e+00
"23479","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23479","2",1.0000000000000000e+00,"portion (yield from 1/2 lb raw meat )",1.3900000000000000e+02,18,4.9470000000000001e+00
"23480","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23481","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23482","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23483","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23484","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23485","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23490","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23491","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23494","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23495","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23496","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23497","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23498","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23499","1",4.0000000000000000e+00,"oz",1.1400000000000000e+02,,
"23501","1",1.0000000000000000e+00,"patty",6.8000000000000000e+01,,
"23502","1",1.0000000000000000e+00,"oz",2.8350000000000001e+01,,
"23503","1",1.0000000000000000e+00,"patty",6.4000000000000000e+01,,
"23506","1",1.0000000000000000e+00,"serving",8.5000000000000000e+01,,
"23507","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23508","1",1.0000000000000000e+00,"serving",8.5000000000000000e+01,,
"23509","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23509","2",1.0000000000000000e+00,"lb",4.5360000000000002e+02,,
"23511","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23511","2",1.0000000000000000e+00,"lb",4.5360000000000002e+02,,
"23513","1",1.0000000000000000e+00,"oz",2.8350000000000001e+01,,
"23513","2",1.0000000000000000e+00,"lb",4.5360000000000002e+02,,
"23514","1",3.0000000000000000e+00,"oz ( 1 serving  )",8.5000000000000000e+01,,
"23514","2",1.0000000000000000e+00,"lb",4.5360000000000002e+02,,
"23515","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23515","2",1.0000000000000000e+00,"lb",4.5360000000000002e+02,,
"23516","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23517","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"23517","2",1.0000000000000000e+00,"lb",4.5360000000000002e+02,,
"23519","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
